hotel_id,facility_swimming,facility_gym,airport_shuttle,facility_wifi,facility_parking,trust_rating_value,d37_hotel_category_name
655816,NO,NO,NO,NO,NO,,3-star
655817,NO,NO,NO,NO,NO,,3-star
655818,NO,NO,NO,NO,NO,,3-star
655819,NO,NO,NO,NO,NO,,4-star
655820,NO,NO,NO,NO,NO,,3-star
655821,NO,NO,NO,NO,NO,,2-star
655822,NO,NO,NO,NO,NO,,4-star
655823,NO,NO,NO,NO,NO,,3-star
655824,NO,NO,NO,NO,NO,,4-star
655825,NO,NO,NO,NO,NO,,4-star
655826,NO,NO,NO,NO,NO,,3-star
655827,NO,NO,NO,NO,NO,,3-star
655828,NO,NO,NO,NO,NO,,2-star
655829,NO,NO,NO,NO,NO,,2-star
655830,NO,NO,NO,NO,NO,,3-star
655831,NO,NO,NO,NO,NO,,3-star
655832,NO,NO,NO,NO,NO,,3-star
655833,NO,NO,NO,NO,NO,,4-star
655834,NO,NO,NO,NO,NO,,4-star
655835,NO,NO,NO,NO,NO,,3-star
655836,NO,NO,NO,NO,NO,,2-star
655837,NO,NO,NO,NO,NO,,4-star
655838,NO,NO,NO,NO,NO,,3-star
655839,NO,NO,NO,NO,NO,,2-star
655840,NO,NO,NO,NO,NO,,3-star
655841,NO,NO,NO,NO,NO,,3-star
655842,NO,NO,NO,NO,NO,,3-star
655843,NO,NO,NO,NO,NO,,3-star
655844,NO,NO,NO,NO,NO,,3-star
655845,NO,NO,NO,NO,NO,,2-star
655846,NO,NO,NO,NO,NO,,3-star
655847,NO,NO,NO,NO,NO,,1-star
655848,NO,NO,NO,NO,NO,,4-star
655849,NO,NO,NO,NO,NO,,3-star
655850,NO,NO,NO,NO,NO,,2-star
655851,NO,NO,NO,NO,NO,,3-star
655852,NO,NO,NO,NO,NO,,3-star
655853,NO,NO,NO,NO,NO,,3-star
655854,NO,NO,NO,NO,NO,,3-star
655855,NO,NO,NO,NO,NO,,4-star
655856,NO,NO,NO,NO,NO,,3-star
655857,NO,NO,NO,NO,NO,,3-star
655858,NO,NO,NO,NO,NO,,3-star
655859,NO,NO,NO,NO,NO,,3-star
655860,NO,NO,NO,NO,NO,,2-star
655861,NO,NO,NO,NO,NO,,4-star
655862,NO,NO,NO,NO,NO,,3-star
655863,NO,NO,NO,NO,NO,,3-star
655864,NO,NO,NO,NO,NO,,4-star
655865,NO,NO,NO,NO,NO,,3-star
655866,NO,NO,NO,NO,NO,,3-star
655867,NO,NO,NO,NO,NO,,3-star
655868,NO,NO,NO,NO,NO,,3-star
655869,NO,NO,NO,NO,NO,,2-star
655870,NO,NO,NO,NO,NO,,2-star
655871,NO,NO,NO,NO,NO,,2-star
655872,NO,NO,NO,NO,NO,,2-star
655873,NO,NO,NO,NO,NO,,2-star
655874,NO,NO,NO,NO,NO,,4-star
655875,NO,NO,NO,NO,NO,,3-star
655876,NO,NO,NO,NO,NO,,2-star
655877,NO,NO,NO,NO,NO,,3-star
655878,NO,NO,NO,NO,NO,,3-star
655879,NO,NO,NO,NO,NO,,2-star
655880,NO,NO,NO,NO,NO,,3-star
655881,NO,NO,NO,NO,NO,,4-star
655882,NO,NO,NO,NO,NO,,4-star
655883,NO,NO,NO,NO,NO,,3-star
655884,NO,NO,NO,NO,NO,,2-star
655885,NO,NO,NO,NO,NO,,4-star
655886,NO,NO,NO,NO,NO,,4-star
655887,NO,NO,NO,NO,NO,,2-star
655888,NO,NO,NO,NO,NO,,2-star
655889,NO,NO,NO,NO,NO,,2-star
655890,NO,NO,NO,NO,NO,,2-star
655891,NO,NO,NO,NO,NO,,2-star
655892,NO,NO,NO,NO,NO,,2-star
655893,NO,NO,NO,NO,NO,,2-star
655894,NO,NO,NO,NO,NO,,2-star
655895,NO,NO,NO,NO,NO,,4-star
655896,NO,NO,NO,NO,NO,,2-star
655897,NO,NO,NO,NO,NO,,2-star
655898,NO,NO,NO,NO,NO,,2-star
655899,NO,NO,NO,NO,NO,,2-star
655900,NO,NO,NO,NO,NO,,2-star
655901,NO,NO,NO,NO,NO,,2-star
655902,NO,NO,NO,NO,NO,,2-star
655903,NO,NO,NO,NO,NO,,2-star
655904,NO,NO,NO,NO,NO,,3-star
655905,NO,NO,NO,NO,NO,,2-star
655906,NO,NO,NO,NO,NO,,3-star
655907,NO,NO,NO,NO,NO,,2-star
655908,NO,NO,NO,NO,NO,,4-star
655909,NO,NO,NO,NO,NO,,2-star
655910,NO,NO,NO,NO,NO,,2-star
655911,NO,NO,NO,NO,NO,,2-star
655912,NO,NO,NO,NO,NO,,2-star
655913,NO,NO,NO,NO,NO,,2-star
655914,NO,NO,NO,NO,NO,,3-star
655915,NO,NO,NO,NO,NO,,2-star
655916,NO,NO,NO,NO,NO,,2-star
655917,NO,NO,NO,NO,NO,,2-star
655918,NO,NO,NO,NO,NO,,2-star
655919,NO,NO,NO,NO,NO,,3-star
655920,NO,NO,NO,NO,NO,,2-star
655921,NO,NO,NO,NO,NO,,2-star
655922,NO,NO,NO,NO,NO,,2-star
655923,NO,NO,NO,NO,NO,,2-star
655924,NO,NO,NO,NO,NO,,3-star
655925,NO,NO,NO,NO,NO,,2-star
655926,NO,NO,NO,NO,NO,,2-star
655927,NO,NO,NO,NO,NO,,2-star
655928,NO,NO,NO,NO,NO,,2-star
655929,NO,NO,NO,NO,NO,,2-star
655930,NO,NO,NO,NO,NO,,2-star
655931,NO,NO,NO,NO,NO,,2-star
655932,NO,NO,NO,NO,NO,,2-star
655933,NO,NO,NO,NO,NO,,2-star
655934,NO,NO,NO,NO,NO,,2-star
655935,NO,NO,NO,NO,NO,,2-star
655936,NO,NO,NO,NO,NO,,2-star
655937,NO,NO,NO,NO,NO,,2-star
655938,NO,NO,NO,NO,NO,,2-star
655939,NO,NO,NO,NO,NO,,2-star
655940,NO,NO,NO,NO,NO,,2-star
655941,NO,NO,NO,NO,NO,,2-star
655942,NO,NO,NO,NO,NO,,2-star
655943,NO,NO,NO,NO,NO,,3-star
655944,NO,NO,NO,NO,NO,,2-star
655945,NO,NO,NO,NO,NO,,2-star
655946,NO,NO,NO,NO,NO,,2-star
655947,NO,NO,NO,NO,NO,,2-star
655948,NO,NO,NO,NO,NO,,2-star
655949,NO,NO,NO,NO,NO,,2-star
655950,NO,NO,NO,NO,NO,,4-star
655951,NO,NO,NO,NO,NO,,2-star
655952,NO,NO,NO,NO,NO,,2-star
655953,NO,NO,NO,NO,NO,,2-star
655954,NO,NO,NO,NO,NO,,2-star
655955,NO,NO,NO,NO,NO,,2-star
655956,NO,NO,NO,NO,NO,,3-star
655957,NO,NO,NO,NO,NO,,2-star
655958,NO,NO,NO,NO,NO,,3-star
655959,NO,NO,NO,NO,NO,,2-star
655960,NO,NO,NO,NO,NO,,3-star
655961,NO,NO,NO,NO,NO,,4-star
655962,NO,NO,NO,NO,NO,,2-star
655963,NO,NO,NO,NO,NO,,2-star
655964,NO,NO,NO,NO,NO,,2-star
655965,NO,NO,NO,NO,NO,,3-star
655966,NO,NO,NO,NO,NO,,4-star
655967,NO,NO,NO,NO,NO,,4-star
655968,NO,NO,NO,NO,NO,,2-star
655969,NO,NO,NO,NO,NO,,2-star
655970,NO,NO,NO,NO,NO,,2-star
655971,NO,NO,NO,NO,NO,,2-star
655972,NO,NO,NO,NO,NO,,3-star
655973,NO,NO,NO,NO,NO,,3-star
655974,NO,NO,NO,NO,NO,,3-star
655975,NO,NO,NO,NO,NO,,2-star
655976,NO,NO,NO,NO,NO,,3-star
655977,NO,NO,NO,NO,NO,,3-star
655978,NO,NO,NO,NO,NO,,2-star
655979,NO,NO,NO,NO,NO,,3-star
655980,NO,NO,NO,NO,NO,,2-star
655981,NO,NO,NO,NO,NO,,4-star
655982,NO,NO,NO,NO,NO,,2-star
655983,NO,NO,NO,NO,NO,,2-star
655984,NO,NO,NO,NO,NO,,2-star
655985,NO,NO,NO,NO,NO,,2-star
655986,NO,NO,NO,NO,NO,,3-star
655987,NO,NO,NO,NO,NO,,3-star
655988,NO,NO,NO,NO,NO,,4-star
655989,NO,NO,NO,NO,NO,,3-star
655990,NO,NO,NO,NO,NO,,3-star
655991,NO,NO,NO,NO,NO,,4-star
655992,NO,NO,NO,NO,NO,,2-star
655993,NO,NO,NO,NO,NO,,3-star
655994,NO,NO,NO,NO,NO,,2-star
655995,NO,NO,NO,NO,NO,,3-star
655996,NO,NO,NO,NO,NO,,3-star
655997,NO,NO,NO,NO,NO,,4-star
655998,NO,NO,NO,NO,NO,,2-star
655999,NO,NO,NO,NO,NO,,4-star
656000,NO,NO,NO,NO,NO,,3-star
656001,NO,NO,NO,NO,NO,,4-star
656002,NO,NO,NO,NO,NO,,4-star
656003,NO,NO,NO,NO,NO,,3-star
656004,NO,NO,NO,NO,NO,,3-star
656005,NO,NO,NO,NO,NO,,3-star
656006,NO,NO,NO,NO,NO,,3-star
656007,NO,NO,NO,NO,NO,,4-star
656008,NO,NO,NO,NO,NO,,4-star
656009,NO,NO,NO,NO,NO,,3-star
656010,NO,NO,NO,NO,NO,,2-star
656011,NO,NO,NO,NO,NO,,2-star
656012,NO,NO,NO,NO,NO,,4-star
656013,NO,NO,NO,NO,NO,,4-star
656014,NO,NO,NO,NO,NO,,3-star
656015,NO,NO,NO,NO,NO,,3-star
656016,NO,NO,NO,NO,NO,,3-star
656017,NO,NO,NO,NO,NO,,3-star
656018,NO,NO,NO,NO,NO,,4-star
656019,NO,NO,NO,NO,NO,,3-star
656020,NO,NO,NO,NO,NO,,4-star
656021,NO,NO,NO,NO,NO,,3-star
656022,NO,NO,NO,NO,NO,,2-star
656023,NO,NO,NO,NO,NO,,3-star
656024,NO,NO,NO,NO,NO,,3-star
656025,NO,NO,NO,NO,NO,,4-star
656026,NO,NO,NO,NO,NO,,3-star
656027,NO,NO,NO,NO,NO,,4-star
656028,NO,NO,NO,NO,NO,,2-star
656029,NO,NO,NO,NO,NO,,4-star
656030,NO,NO,NO,NO,NO,,4-star
656031,NO,NO,NO,NO,NO,,3-star
656032,NO,NO,NO,NO,NO,,3-star
656033,NO,NO,NO,NO,NO,,3-star
656034,NO,NO,NO,NO,NO,,2-star
656035,NO,NO,NO,NO,NO,,2-star
656036,NO,NO,NO,NO,NO,,3-star
656037,NO,NO,NO,NO,NO,,3-star
656038,NO,NO,NO,NO,NO,,3-star
656039,NO,NO,NO,NO,NO,,3-star
656040,NO,NO,NO,NO,NO,,3-star
656041,NO,NO,NO,NO,NO,,3-star
656042,NO,NO,NO,NO,NO,,3-star
656043,NO,NO,NO,NO,NO,,3-star
656044,NO,NO,NO,NO,NO,,3-star
656045,NO,NO,NO,NO,NO,,3-star
656046,NO,NO,NO,NO,NO,,2-star
656047,NO,NO,NO,NO,NO,,3-star
656048,NO,NO,NO,NO,NO,,2-star
656049,NO,NO,NO,NO,NO,,2-star
656050,NO,NO,NO,NO,NO,,2-star
656051,NO,NO,NO,NO,NO,,3-star
656052,NO,NO,NO,NO,NO,,
656053,NO,NO,NO,NO,NO,,
656054,NO,NO,NO,NO,NO,,3-star
656055,NO,NO,NO,NO,NO,,2-star
656056,NO,NO,NO,NO,NO,,3-star
656057,NO,NO,NO,NO,NO,,3-star
656058,NO,NO,NO,NO,NO,,2-star
656059,NO,NO,NO,NO,NO,,2-star
656060,NO,NO,NO,NO,NO,,2-star
656061,NO,NO,NO,NO,NO,,3-star
656062,NO,NO,NO,NO,NO,,3-star
656063,NO,NO,NO,NO,NO,,4-star
656064,NO,NO,NO,NO,NO,,2-star
656065,NO,NO,NO,NO,NO,,2-star
656066,NO,NO,NO,NO,NO,,3-star
656067,NO,NO,NO,NO,NO,,4-star
656068,NO,NO,NO,NO,NO,,3-star
656069,NO,NO,NO,NO,NO,,3-star
656070,NO,NO,NO,NO,NO,,3-star
656071,NO,NO,NO,NO,NO,,3-star
656072,NO,NO,NO,NO,NO,,3-star
656073,NO,NO,NO,NO,NO,,3-star
656074,NO,NO,NO,NO,NO,,3-star
656075,NO,NO,NO,NO,NO,,3-star
656076,NO,NO,NO,NO,NO,,2-star
656077,NO,NO,NO,NO,NO,,2-star
656078,NO,NO,NO,NO,NO,,3-star
656079,NO,NO,NO,NO,NO,,2-star
656080,NO,NO,NO,NO,NO,,3-star
656081,NO,NO,NO,NO,NO,,4-star
656082,NO,NO,NO,NO,NO,,2-star
656083,NO,NO,NO,NO,NO,,2-star
656084,NO,NO,NO,NO,NO,,2-star
656085,NO,NO,NO,NO,NO,,3-star
656086,NO,NO,NO,NO,NO,,3-star
656087,NO,NO,NO,NO,NO,,2-star
656088,NO,NO,NO,NO,NO,,3-star
656089,NO,NO,NO,NO,NO,,3-star
656090,NO,NO,NO,NO,NO,,3-star
656091,NO,NO,NO,NO,NO,,2-star
656092,NO,NO,NO,NO,NO,,2-star
656093,NO,NO,NO,NO,NO,,3-star
656094,NO,NO,NO,NO,NO,,2-star
656095,NO,NO,NO,NO,NO,,3-star
656096,NO,NO,NO,NO,NO,,3-star
656097,NO,NO,NO,NO,NO,,2-star
656098,NO,NO,NO,NO,NO,,2-star
656099,NO,NO,NO,NO,NO,,3-star
656100,NO,NO,NO,NO,NO,,4-star
656101,NO,NO,NO,NO,NO,,3-star
656102,NO,NO,NO,NO,NO,,2-star
656103,NO,NO,NO,NO,NO,,3-star
656104,NO,NO,NO,NO,NO,,4-star
656105,NO,NO,NO,NO,NO,,3-star
656106,NO,NO,NO,NO,NO,,3-star
656107,NO,NO,NO,NO,NO,,2-star
656108,NO,NO,NO,NO,NO,,3-star
656109,NO,NO,NO,NO,NO,,2-star
656110,NO,NO,NO,NO,NO,,3-star
656111,NO,NO,NO,NO,NO,,2-star
656112,NO,NO,NO,NO,NO,,2-star
656113,NO,NO,NO,NO,NO,,4-star
656114,NO,NO,NO,NO,NO,,3-star
656115,NO,NO,NO,NO,NO,,3-star
656116,NO,NO,NO,NO,NO,,3-star
656117,NO,NO,NO,NO,NO,,3-star
656118,NO,NO,NO,NO,NO,,4-star
656119,NO,NO,NO,NO,NO,,4-star
656120,NO,NO,NO,NO,NO,,2-star
656121,NO,NO,NO,NO,NO,,2-star
656122,NO,NO,NO,NO,NO,,3-star
656123,NO,NO,NO,NO,NO,,2-star
656124,NO,NO,NO,NO,NO,,3-star
656125,NO,NO,NO,NO,NO,,3-star
656126,NO,NO,NO,NO,NO,,2-star
656127,NO,NO,NO,NO,NO,,2-star
656128,NO,NO,NO,NO,NO,,3-star
656129,NO,NO,NO,NO,NO,,2-star
656130,NO,NO,NO,NO,NO,,3-star
656131,NO,NO,NO,NO,NO,,2-star
656132,NO,NO,NO,NO,NO,,3-star
656133,NO,NO,NO,NO,NO,,2-star
656134,NO,NO,NO,NO,NO,,3-star
656135,NO,NO,NO,NO,NO,,2-star
656136,NO,NO,NO,NO,NO,,2-star
656137,NO,NO,NO,NO,NO,,2-star
656138,NO,NO,NO,NO,NO,,3-star
656139,NO,NO,NO,NO,NO,,4-star
656140,NO,NO,NO,NO,NO,,3-star
656141,NO,NO,NO,NO,NO,,3-star
656142,NO,NO,NO,NO,NO,,3-star
656143,NO,NO,NO,NO,NO,,3-star
656144,NO,NO,NO,NO,NO,,2-star
656145,NO,NO,NO,NO,NO,,3-star
656146,NO,NO,NO,NO,NO,,3-star
656147,NO,NO,NO,NO,NO,,2-star
656148,NO,NO,NO,NO,NO,,2-star
656149,NO,NO,NO,NO,NO,,3-star
656150,NO,NO,NO,NO,NO,,3-star
656151,NO,NO,NO,NO,NO,,2-star
656152,NO,NO,NO,NO,NO,,2-star
656153,NO,NO,NO,NO,NO,,3-star
656154,NO,NO,NO,NO,NO,,3-star
656155,NO,NO,NO,NO,NO,,2-star
656156,NO,NO,NO,NO,NO,,3-star
656157,NO,NO,NO,NO,NO,,3-star
656158,NO,NO,NO,NO,NO,,3-star
656159,NO,NO,NO,NO,NO,,3-star
656160,NO,NO,NO,NO,NO,,3-star
656161,NO,NO,NO,NO,NO,,4-star
656162,NO,NO,NO,NO,NO,,4-star
656163,NO,NO,NO,NO,NO,,3-star
656164,NO,NO,NO,NO,NO,,3-star
656165,NO,NO,NO,NO,NO,,2-star
656166,NO,NO,NO,NO,NO,,3-star
656167,NO,NO,NO,NO,NO,,2-star
656168,NO,NO,NO,NO,NO,,3-star
656169,NO,NO,NO,NO,NO,,3-star
656170,NO,NO,NO,NO,NO,,4-star
656171,NO,NO,NO,NO,NO,,3-star
656172,NO,NO,NO,NO,NO,,3-star
656173,NO,NO,NO,NO,NO,,2-star
656174,NO,NO,NO,NO,NO,,4-star
656175,NO,NO,NO,NO,NO,,3-star
656176,NO,NO,NO,NO,NO,,4-star
656177,NO,NO,NO,NO,NO,,3-star
656178,NO,NO,NO,NO,NO,,3-star
656179,NO,NO,NO,NO,NO,,3-star
656180,NO,NO,NO,NO,NO,,4-star
656181,NO,NO,NO,NO,NO,,2-star
656182,NO,NO,NO,NO,NO,,3-star
656183,NO,NO,NO,NO,NO,,4-star
656184,NO,NO,NO,NO,NO,,4-star
656185,NO,NO,NO,NO,NO,,4-star
656186,NO,NO,NO,NO,NO,,2-star
656187,NO,NO,NO,NO,NO,,3-star
656188,NO,NO,NO,NO,NO,,4-star
656189,NO,NO,NO,NO,NO,,4-star
656190,NO,NO,NO,NO,NO,,3-star
656191,NO,NO,NO,NO,NO,,4-star
656192,NO,NO,NO,NO,NO,,3-star
656193,NO,NO,NO,NO,NO,,3-star
656194,NO,NO,NO,NO,NO,,3-star
656195,NO,NO,NO,NO,NO,,3-star
656196,NO,NO,NO,NO,NO,,3-star
656197,NO,NO,NO,NO,NO,,3-star
656198,NO,NO,NO,NO,NO,,3-star
656199,NO,NO,NO,NO,NO,,3-star
656200,NO,NO,NO,NO,NO,,4-star
656201,NO,NO,NO,NO,NO,,3-star
656202,NO,NO,NO,NO,NO,,4-star
656203,NO,NO,NO,NO,NO,,2-star
656204,NO,NO,NO,NO,NO,,4-star
656205,NO,NO,NO,NO,NO,,2-star
656206,NO,NO,NO,NO,NO,,4-star
656207,NO,NO,NO,NO,NO,,2-star
656208,NO,NO,NO,NO,NO,,2-star
656209,NO,NO,NO,NO,NO,,3-star
656210,NO,NO,NO,NO,NO,,3-star
656211,NO,NO,NO,NO,NO,,4-star
656212,NO,NO,NO,NO,NO,,3-star
656213,NO,NO,NO,NO,NO,,3-star
656214,NO,NO,NO,NO,NO,,3-star
656215,NO,NO,NO,NO,NO,,3-star
656216,NO,NO,NO,NO,NO,,2-star
656217,NO,NO,NO,NO,NO,,2-star
656218,NO,NO,NO,NO,NO,,2-star
656219,NO,NO,NO,NO,NO,,4-star
656220,NO,NO,NO,NO,NO,,3-star
656221,NO,NO,NO,NO,NO,,2-star
656222,NO,NO,NO,NO,NO,,2-star
656223,NO,NO,NO,NO,NO,,2-star
656224,NO,NO,NO,NO,NO,,2-star
656225,NO,NO,NO,NO,NO,,3-star
656226,NO,NO,NO,NO,NO,,2-star
656227,NO,NO,NO,NO,NO,,3-star
656228,NO,NO,NO,NO,NO,,3-star
656229,NO,NO,NO,NO,NO,,3-star
656230,NO,NO,NO,NO,NO,,2-star
656231,NO,NO,NO,NO,NO,,4-star
656232,NO,NO,NO,NO,NO,,2-star
656233,NO,NO,NO,NO,NO,,2-star
656234,NO,NO,NO,NO,NO,,2-star
656235,NO,NO,NO,NO,NO,,2-star
656236,NO,NO,NO,NO,NO,,2-star
656237,NO,NO,NO,NO,NO,,2-star
656238,NO,NO,NO,NO,NO,,2-star
656239,NO,NO,NO,NO,NO,,4-star
656240,NO,NO,NO,NO,NO,,2-star
656241,NO,NO,NO,NO,NO,,2-star
656242,NO,NO,NO,NO,NO,,3-star
656243,NO,NO,NO,NO,NO,,3-star
656244,NO,NO,NO,NO,NO,,3-star
656245,NO,NO,NO,NO,NO,,3-star
656246,NO,NO,NO,NO,NO,,2-star
656247,NO,NO,NO,NO,NO,,2-star
656248,NO,NO,NO,NO,NO,,3-star
656249,NO,NO,NO,NO,NO,,2-star
656250,NO,NO,NO,NO,NO,,2-star
656251,NO,NO,NO,NO,NO,,4-star
656252,NO,NO,NO,NO,NO,,3-star
656253,NO,NO,NO,NO,NO,,2-star
656254,NO,NO,NO,NO,NO,,3-star
656255,NO,NO,NO,NO,NO,,2-star
656256,NO,NO,NO,NO,NO,,2-star
656257,NO,NO,NO,NO,NO,,4-star
656258,NO,NO,NO,NO,NO,,2-star
656259,NO,NO,NO,NO,NO,,2-star
656260,NO,NO,NO,NO,NO,,2-star
656261,NO,NO,NO,NO,NO,,3-star
656262,NO,NO,NO,NO,NO,,3-star
656263,NO,NO,NO,NO,NO,,2-star
656264,NO,NO,NO,NO,NO,,2-star
656265,NO,NO,NO,NO,NO,,4-star
656266,NO,NO,NO,NO,NO,,3-star
656267,NO,NO,NO,NO,NO,,3-star
656268,NO,NO,NO,NO,NO,,2-star
656269,NO,NO,NO,NO,NO,,3-star
656270,NO,NO,NO,NO,NO,,4-star
656271,NO,NO,NO,NO,NO,,4-star
656272,NO,NO,NO,NO,NO,,3-star
656273,NO,NO,NO,NO,NO,,3-star
656274,NO,NO,NO,NO,NO,,3-star
656275,NO,NO,NO,NO,NO,,3-star
656276,NO,NO,NO,NO,NO,,3-star
656277,NO,NO,NO,NO,NO,,4-star
656278,NO,NO,NO,NO,NO,,3-star
656279,NO,NO,NO,NO,NO,,4-star
656280,NO,NO,NO,NO,NO,,3-star
656281,NO,NO,NO,NO,NO,,3-star
656282,NO,NO,NO,NO,NO,,2-star
656283,NO,NO,NO,NO,NO,,3-star
656284,NO,NO,NO,NO,NO,,3-star
656285,NO,NO,NO,NO,NO,,3-star
656286,NO,NO,NO,NO,NO,,3-star
656287,NO,NO,NO,NO,NO,,4-star
656288,NO,NO,NO,NO,NO,,4-star
656289,NO,NO,NO,NO,NO,,3-star
656290,NO,NO,NO,NO,NO,,3-star
656291,NO,NO,NO,NO,NO,,3-star
656292,NO,NO,NO,NO,NO,,4-star
656293,NO,NO,NO,NO,NO,,2-star
656294,NO,NO,NO,NO,NO,,2-star
656295,NO,NO,NO,NO,NO,,3-star
656296,NO,NO,NO,NO,NO,,3-star
656297,NO,NO,NO,NO,NO,,3-star
656298,NO,NO,NO,NO,NO,,3-star
656299,NO,NO,NO,NO,NO,,4-star
656300,NO,NO,NO,NO,NO,,3-star
656301,NO,NO,NO,NO,NO,,3-star
656302,NO,NO,NO,NO,NO,,2-star
656303,NO,NO,NO,NO,NO,,2-star
656304,NO,NO,NO,NO,NO,,2-star
656305,NO,NO,NO,NO,NO,,3-star
656306,NO,NO,NO,NO,NO,,3-star
656307,NO,NO,NO,NO,NO,,2-star
656308,NO,NO,NO,NO,NO,,4-star
656309,NO,NO,NO,NO,NO,,2-star
656310,NO,NO,NO,NO,NO,,3-star
656311,NO,NO,NO,NO,NO,,2-star
656312,NO,NO,NO,NO,NO,,3-star
656313,NO,NO,NO,NO,NO,,3-star
656314,NO,NO,NO,NO,NO,,3-star
656315,NO,NO,NO,NO,NO,,3-star
656316,NO,NO,NO,NO,NO,,3-star
656317,NO,NO,NO,NO,NO,,4-star
656318,NO,NO,NO,NO,NO,,2-star
656319,NO,NO,NO,NO,NO,,3-star
656320,NO,NO,NO,NO,NO,,3-star
656321,NO,NO,NO,NO,NO,,3-star
656322,NO,NO,NO,NO,NO,,3-star
656323,NO,NO,NO,NO,NO,,3-star
656324,NO,NO,NO,NO,NO,,2-star
656325,NO,NO,NO,NO,NO,,2-star
656326,NO,NO,NO,NO,NO,,3-star
656327,NO,NO,NO,NO,NO,,3-star
656328,NO,NO,NO,NO,NO,,4-star
656329,NO,NO,NO,NO,NO,,3-star
656330,NO,NO,NO,NO,NO,,2-star
656331,NO,NO,NO,NO,NO,,3-star
656332,NO,NO,NO,NO,NO,,3-star
656333,NO,NO,NO,NO,NO,,2-star
656334,NO,NO,NO,NO,NO,,3-star
656335,NO,NO,NO,NO,NO,,2-star
656336,NO,NO,NO,NO,NO,,4-star
656337,NO,NO,NO,NO,NO,,3-star
656338,NO,NO,NO,NO,NO,,2-star
656339,NO,NO,NO,NO,NO,,3-star
656340,NO,NO,NO,NO,NO,,3-star
656341,NO,NO,NO,NO,NO,,3-star
656342,NO,NO,NO,NO,NO,,2-star
656343,NO,NO,NO,NO,NO,,3-star
656344,NO,NO,NO,NO,NO,,4-star
656345,NO,NO,NO,NO,NO,,2-star
656346,NO,NO,NO,NO,NO,,3-star
656347,NO,NO,NO,NO,NO,,2-star
656348,NO,NO,NO,NO,NO,,3-star
656349,NO,NO,NO,NO,NO,,2-star
656350,NO,NO,NO,NO,NO,,2-star
656351,NO,NO,NO,NO,NO,,3-star
656352,NO,NO,NO,NO,NO,,3-star
656353,NO,NO,NO,NO,NO,,3-star
656354,NO,NO,NO,NO,NO,,3-star
656355,NO,NO,NO,NO,NO,,3-star
656356,NO,NO,NO,NO,NO,,4-star
656357,NO,NO,NO,NO,NO,,4-star
656358,NO,NO,NO,NO,NO,,3-star
656359,NO,NO,NO,NO,NO,,4-star
656360,NO,NO,NO,NO,NO,,2-star
656361,NO,NO,NO,NO,NO,,3-star
656362,NO,NO,NO,NO,NO,,4-star
656363,NO,NO,NO,NO,NO,,3-star
656364,NO,NO,NO,NO,NO,,4-star
656365,NO,NO,NO,NO,NO,,2-star
656366,NO,NO,NO,NO,NO,,2-star
656367,NO,NO,NO,NO,NO,,3-star
656368,NO,NO,NO,NO,NO,,3-star
656369,NO,NO,NO,NO,NO,,4-star
656370,NO,NO,NO,NO,NO,,3-star
656371,NO,NO,NO,NO,NO,,3-star
656372,NO,NO,NO,NO,NO,,3-star
656373,NO,NO,NO,NO,NO,,3-star
656374,NO,NO,NO,NO,NO,,2-star
656375,NO,NO,NO,NO,NO,,2-star
656376,NO,NO,NO,NO,NO,,3-star
656377,NO,NO,NO,NO,NO,,2-star
656378,NO,NO,NO,NO,NO,,2-star
656379,NO,NO,NO,NO,NO,,3-star
656380,NO,NO,NO,NO,NO,,3-star
656381,NO,NO,NO,NO,NO,,4-star
656382,NO,NO,NO,NO,NO,,2-star
656383,NO,NO,NO,NO,NO,,2-star
656384,NO,NO,NO,NO,NO,,3-star
656385,NO,NO,NO,NO,NO,,2-star
656386,NO,NO,NO,NO,NO,,2-star
656387,NO,NO,NO,NO,NO,,4-star
656388,NO,NO,NO,NO,NO,,2-star
656389,NO,NO,NO,NO,NO,,2-star
656390,NO,NO,NO,NO,NO,,3-star
656391,NO,NO,NO,NO,NO,,3-star
656392,NO,NO,NO,NO,NO,,3-star
656393,NO,NO,NO,NO,NO,,3-star
656394,NO,NO,NO,NO,NO,,3-star
656395,NO,NO,NO,NO,NO,,3-star
656396,NO,NO,NO,NO,NO,,3-star
656397,NO,NO,NO,NO,NO,,3-star
656398,NO,NO,NO,NO,NO,,2-star
656399,NO,NO,NO,NO,NO,,2-star
656400,NO,NO,NO,NO,NO,,3-star
656401,NO,NO,NO,NO,NO,,3-star
656402,NO,NO,NO,NO,NO,,2-star
656403,NO,NO,NO,NO,NO,,2-star
656404,NO,NO,NO,NO,NO,,2-star
656405,NO,NO,NO,NO,NO,,3-star
656406,NO,NO,NO,NO,NO,,2-star
656407,NO,NO,NO,NO,NO,,3-star
656408,NO,NO,NO,NO,NO,,3-star
656409,NO,NO,NO,NO,NO,,2-star
656410,NO,NO,NO,NO,NO,,3-star
656411,NO,NO,NO,NO,NO,,3-star
656412,NO,NO,NO,NO,NO,,3-star
656413,NO,NO,NO,NO,NO,,3-star
656414,NO,NO,NO,NO,NO,,4-star
656415,NO,NO,NO,NO,NO,,2-star
656416,NO,NO,NO,NO,NO,,2-star
656417,NO,NO,NO,NO,NO,,4-star
656418,NO,NO,NO,NO,NO,,4-star
656419,NO,NO,NO,NO,NO,,3-star
656420,NO,NO,NO,NO,NO,,2-star
656421,NO,NO,NO,NO,NO,,3-star
